Siruta,Localitate,PlantePermanente,PlanteNepermanente,PlanteInmultire,CrestereaAnimalelor,FermeMixte,ActivitatiAuxiliare
119723,Suseni,0.0,0.0,0.0,0.0,0.0,0.0
160680,Luncavita,6531212.0,0.0,0.0,0.0,0.0,0.0
144303,Blajel,0.0,0.0,0.0,0.0,0.0,0.0
168880,Bujoreni,870936.0,0.0,0.0,2898978.0,0.0,0.0
95159,Holboca,84811.0,0.0,0.0,188178.0,0.0,1972297.0
152500,Cervenia,3264984.0,0.0,0.0,0.0,0.0,0.0
103354,Gostinu,1742379.0,0.0,0.0,0.0,0.0,136819.0
62397,Oras Negru Voda,1.1921537E7,0.0,0.0,0.0,0.0,9779884.0
37823,Ibanesti,0.0,0.0,0.0,0.0,0.0,0.0
111550,Darvari,4885408.0,0.0,0.0,5035109.0,0.0,458235.0
46019,Cernatesti,0.0,1129.0,0.0,0.0,161386.0,0.0
127938,Orlea,319389.0,0.0,0.0,0.0,0.0,0.0
136134,Varbilau,60462.0,21839.0,0.0,0.0,0.0,0.0
119750,Saulia,1.8613794E7,0.0,0.0,680188.0,0.0,0.0
103372,Gostinari,0.0,0.0,0.0,0.0,0.0,0.0
21454,Barsanesti,0.0,0.0,0.0,0.0,85449.0,8.8582138E7
86990,Municipiul Petrosani,734988.0,0.0,0.0,0.0,0.0,0.0
177101,Paltin,0.0,0.0,0.0,0.0,0.0,0.0
152528,Ciolanesti,7095780.0,0.0,0.0,0.0,0.0,0.0
160724,Mahmudia,1.2271742E7,0.0,0.0,0.0,0.0,0.0
37850,Leorda,0.0,0.0,0.0,0.0,0.0,1015071.0
13276,Bradu,6513803.0,0.0,0.0,0.0,0.0,700314.0
29662,Husasau De Tinca,3579439.0,0.0,0.0,3808019.0,595339.0,205894.0
144349,Brateiu,0.0,0.0,0.0,481179.0,2.6744365E7,0.0
111587,Dumbrava,0.0,0.0,0.0,0.0,0.0,0.0
62440,Nicolae Balcescu,1996009.0,0.0,0.0,0.0,2.8737732E7,4.7138708E7
70637,Amarastii De Jos,4818092.0,0.0,0.0,0.0,0.0,27988.0
78828,Barbatesti,0.0,0.0,0.0,0.0,0.0,0.0
103407,Gradinari,5366376.0,447872.0,0.0,0.0,0.0,0.0
127983,Osica De Sus,1899378.0,0.0,0.0,0.0,0.0,0.0
5103,Jidvei,1836923.0,1.52997218E8,120000.0,0.0,1271649.0,0.0
13301,Oras Mioveni,0.0,0.0,0.0,0.0,0.0,0.0
152564,Contesti,9378346.0,0.0,0.0,249064.0,0.0,0.0
119803,Sincai,0.0,0.0,0.0,0.0,0.0,0.0
144376,Bradeni,0.0,0.0,0.0,0.0,0.0,0.0
54270,Teregova,0.0,0.0,0.0,0.0,0.0,0.0
21506,Blagesti,920979.0,0.0,0.0,42280.0,0.0,0.0
168960,Bunesti,0.0,0.0,0.0,0.0,0.0,0.0
136198,Valcanesti,0.0,0.0,0.0,0.0,0.0,0.0
152582,Cosmesti,0.0,0.0,0.0,0.0,0.0,0.0
95239,Rediu,0.0,94393.0,0.0,0.0,0.0,0.0
160779,Maliuc,1.3199689E7,0.0,0.0,0.0,0.0,11500.0
70673,Amarastii De Sus,0.0,0.0,0.0,0.0,0.0,0.0
87059,Municipiul Lupeni,0.0,241923.0,0.0,0.0,0.0,0.0
103443,Gradistea,3041245.0,0.0,0.0,0.0,4073410.0,0.0
62486,Oltina,9238986.0,98210.0,0.0,0.0,0.0,5668354.0
37912,Lunca,979291.0,0.0,0.0,0.0,0.0,0.0
78873,Bengesti-Ciocadia,0.0,0.0,0.0,0.0,0.0,1112702.0
144410,Bruiu,0.0,0.0,0.0,3078552.0,0.0,0.0
29724,Ineu,0.0,0.0,0.0,0.0,0.0,0.0
46108,Chiliile,0.0,0.0,0.0,0.0,0.0,775129.0
54305,Ticvaniu Mare,0.0,0.0,0.0,0.0,0.0,0.0
87077,Oras Petrila,0.0,0.0,0.0,410943.0,0.0,0.0
152617,Crangeni,1456018.0,0.0,0.0,0.0,0.0,0.0
5167,Livezile,0.0,0.0,0.0,0.0,0.0,0.0
103470,Greaca,198935.0,1519244.0,923750.0,124079.0,0.0,6500.0
119858,Taureni,0.0,0.0,0.0,0.0,0.0,0.0
136241,Cocorastii Colt,64829.0,0.0,0.0,0.0,0.0,0.0
13365,Maracineni,0.0,104791.0,0.0,0.0,0.0,0.0
128052,Perieti,1588885.0,0.0,0.0,0.0,0.0,0.0
21560,Bogdanesti,1691366.0,0.0,0.0,500.0,1.5301176E8,0.0
136250,Olari,4482778.0,0.0,0.0,0.0,0.0,0.0
95293,Tomesti,224151.0,877787.0,0.0,1.606411E7,0.0,0.0
160831,Mihai Bravu,2.4271695E7,0.0,0.0,2.3366952E7,0.0,0.0
29760,Lazuri De Beius,0.0,0.0,0.0,0.0,0.0,70150.0
111685,Floresti,0.0,0.0,0.0,0.0,0.0,0.0
37958,Manoleasa,1.5038655E7,0.0,0.0,0.0,6914572.0,1597109.0
70726,Apele Vii,3586326.0,0.0,0.0,0.0,0.0,0.0
62538,Ostrov,1400623.0,4.4579763E7,0.0,0.0,0.0,0.0
144456,Chirpar,3317465.0,0.0,0.0,0.0,20000.0,0.0
169039,Cernisoara,0.0,0.0,0.0,0.0,0.0,0.0
54350,Tarnova,0.0,0.0,0.0,0.0,0.0,0.0
78926,Berlesti,0.0,0.0,0.0,0.0,0.0,0.0
136269,Vadu Sapat,0.0,398389.0,0.0,0.0,0.0,0.0
13392,Oras Stefanesti,616519.0,8650.0,0.0,0.0,1455803.0,0.0
136278,Batrani,13855.0,0.0,0.0,1500.0,0.0,0.0
152662,Crangu,1604992.0,0.0,0.0,120307.0,0.0,216243.0
177236,Paunesti,0.0,0.0,95192.0,3181218.0,0.0,252650.0
119894,Oras Ungheni,829146.0,0.0,0.0,1942043.0,1.5492015E7,167703.0
103513,Gruiu,2720633.0,0.0,0.0,0.0,0.0,0.0
70744,Argetoaia,196257.0,0.0,0.0,0.0,1560.0,0.0
5210,Lopadea Noua,130505.0,100723.0,1505054.0,1983928.0,0.0,0.0
21597,Brusturoasa,0.0,0.0,0.0,0.0,0.0,0.0
87139,Oras Uricani,0.0,0.0,0.0,0.0,0.0,0.0
46180,Chiojdu,0.0,0.0,0.0,0.0,0.0,0.0
128105,Oras Piatra-Olt,79062.0,27896.0,0.0,0.0,869440.0,0.0
177263,Poiana Cristei,13800.0,0.0,0.0,0.0,0.0,0.0
160877,Mihail Kogalniceanu,4.426584E7,0.0,0.0,0.0,759128.0,0.0
54387,Toplet,0.0,0.0,0.0,0.0,0.0,0.0
29813,Lazareni,0.0,0.0,0.0,0.0,0.0,0.0
95355,Oras Harlau,2236902.0,0.0,0.0,0.0,1.4515187E7,385.0
144508,Carta,0.0,0.0,0.0,0.0,0.0,0.0
87175,Municipiul Vulcan,432786.0,0.0,0.0,32846.0,0.0,0.0
54412,Turnu Ruieni,0.0,0.0,0.0,0.0,0.0,0.0
160911,Murighiol,1.3711151E7,0.0,0.0,0.0,0.0,0.0
103568,Gurbanesti,1.282772E7,0.0,0.0,0.0,0.0,0.0
62609,Pantelimon,2144594.0,0.0,0.0,0.0,778647.0,35929.0
144535,Cartisoara,0.0,0.0,0.0,1013573.0,0.0,0.0
152724,Didesti,1141168.0,0.0,0.0,0.0,0.0,0.0
79004,Balteni,0.0,0.0,0.0,0.0,0.0,0.0
169119,Caineni,0.0,0.0,0.0,0.0,0.0,0.0
95391,Municipiul Pascani,5527633.0,0.0,23909.0,0.0,2.873881E7,816902.0
21668,Buhoci,0.0,0.0,0.0,0.0,60520.0,0.0
111783,Garla Mare,0.0,0.0,0.0,0.0,0.0,0.0
119974,Valea Larga,0.0,0.0,0.0,0.0,0.0,0.0
46251,Cilibia,1.6940534E7,0.0,0.0,2736987.0,0.0,0.0
144553,Darlos,1227074.0,0.0,0.0,0.0,0.0,0.0
38063,Mihai Eminescu,12112.0,-3469.0,0.0,1.3077278E7,0.0,0.0
13490,Municipiul Campulung,0.0,291408.0,0.0,20000.0,0.0,0.0
87219,Oras Aninoasa,0.0,0.0,0.0,0.0,0.0,0.0
128178,Parscoveni,0.0,0.0,0.0,0.0,0.0,0.0
152760,Dobrotesti,422906.0,0.0,0.0,0.0,0.0,484457.0
5309,Lunca Muresului,0.0,0.0,0.0,0.0,1302623.0,0.0
177352,Pufesti,1364528.0,763344.0,0.0,0.0,0.0,0.0
111818,Godeanu,0.0,0.0,0.0,0.0,0.0,0.0
29902,Lugasu De Jos,96753.0,0.0,0.0,0.0,0.0,43948.0
87246,Banita,0.0,0.0,0.0,0.0,0.0,0.0
62672,Pecineaga,0.0,0.0,0.0,3.19383E7,0.0,0.0
13524,Valea Mare Pravat,0.0,0.0,101893.0,0.0,0.0,0.0
54485,Valiug,0.0,0.0,0.0,0.0,0.0,0.0
144599,Gura Raului,0.0,0.0,0.0,0.0,0.0,0.0
103639,Hotarele,3418047.0,0.0,0.0,0.0,0.0,578277.0
5336,Lupsa,0.0,0.0,0.0,0.0,0.0,0.0
21720,Casin,166184.0,1.5240405E7,0.0,0.0,0.0,1191114.0
128221,Plesoiu,584055.0,0.0,0.0,0.0,0.0,10848.0
169182,Copaceni,0.0,367916.0,0.0,0.0,0.0,0.0
70879,Oras Bechet,0.0,0.0,0.0,0.0,0.0,0.0
152797,Dracsenei,329154.0,0.0,0.0,0.0,0.0,0.0
160993,Nalbant,3351858.0,0.0,0.0,0.0,257627.0,66951.0
54500,Varadia,0.0,0.0,0.0,0.0,519461.0,0.0
79077,Bolbosi,0.0,0.0,0.0,0.0,0.0,0.0
144615,Hoghilag,0.0,0.0,0.0,0.0,0.0,0.0
46313,Cislau,0.0,0.0,0.0,0.0,0.0,0.0
95471,Oras Targu Frumos,6023064.0,0.0,0.0,4.9613509E7,0.0,0.0
70897,Bistret,5.087763E7,0.0,0.0,0.0,0.0,1045911.0
62707,Pestera,2.1401654E7,64397.0,0.0,0.0,2566056.0,69625.0
111863,Gogosu,263842.0,0.0,0.0,6166567.0,0.0,0.0
87291,Municipiul Brad,0.0,0.0,0.0,1600.0,0.0,0.0
29948,Lunca,0.0,0.0,0.0,0.0,0.0,0.0
21757,Caiuti,0.0,0.0,0.0,0.0,0.0,0.0
177405,Racoasa,39875.0,0.0,0.0,0.0,0.0,0.0
54537,Vermes,0.0,0.0,0.0,0.0,0.0,0.0
144651,Iacobeni,0.0,0.0,0.0,873394.0,1326684.0,0.0
161035,Niculitel,602651.0,1905549.0,0.0,0.0,0.0,616099.0
95499,Ion Neculce,1.7969052E7,0.0,0.0,5.1107204E7,5104652.0,0.0
103693,Iepuresti,5270427.0,0.0,0.0,0.0,0.0,57599.0
120076,Vargata,0.0,0.0,0.0,0.0,0.0,0.0
38161,Mihaileni,0.0,0.0,0.0,0.0,0.0,1157469.0
70940,Barca,4316660.0,0.0,0.0,0.0,0.0,2128204.0
161053,Nufaru,310608.0,0.0,0.0,0.0,0.0,0.0
136483,Municipiul Satu Mare,1.96923E7,2225352.0,0.0,1.42077672E8,1.280431E7,2043948.0
152868,Draganesti De Vede,5736070.0,0.0,0.0,0.0,0.0,475881.0
169253,Costesti,0.0,0.0,0.0,3290.0,0.0,0.0
46377,Cochirleanca,1782062.0,0.0,0.0,0.0,0.0,0.0
62761,Poarta Alba,5842818.0,0.0,0.0,0.0,0.0,815542.0
128301,Poboru,2641747.0,0.0,0.0,0.0,0.0,0.0
54573,Vrani,0.0,0.0,0.0,0.0,486263.0,0.0
111916,Greci,0.0,0.0,0.0,0.0,0.0,274691.0
79157,Borascu,1.2227715E7,0.0,0.0,0.0,0.0,0.0
13622,Municipiul Curtea De Arges,0.0,148217.0,0.0,242486.0,0.0,22661.0
70968,Botosesti-Paia,0.0,0.0,0.0,0.0,0.0,0.0
30014,Madaras,0.0,0.0,0.0,9876091.0,0.0,6753971.0
177469,Reghiu,0.0,761414.0,0.0,0.0,0.0,0.0
87362,Criscior,40.0,0.0,0.0,0.0,0.0,0.0
152902,Draganesti-Vlasca,3.3941569E7,0.0,0.0,1.7641751E7,0.0,9146180.0
70986,Brabova,587004.0,0.0,0.0,262699.0,0.0,0.0
120138,Vatava,0.0,0.0,0.0,0.0,0.0,0.0
144713,Jina,0.0,0.0,0.0,0.0,0.0,0.0
136526,Municipiul Carei,4.294765E7,0.0,0.0,2776643.0,429587.0,587257.0
62798,Rasova,9846.0,150108.0,0.0,152911.0,2138490.0,0.0
161106,Ostrov,3910829.0,184620.0,0.0,0.0,0.0,0.0
103764,Ileana,2.758859E7,0.0,0.0,833448.0,0.0,8320531.0
169306,Creteni,0.0,0.0,0.0,260404.0,0.0,0.0
54617,Zavoi,0.0,0.0,0.0,0.0,0.0,0.0
144731,Laslea,277519.0,0.0,0.0,32145.0,0.0,0.0
21855,Cleja,28716.0,2252.0,0.0,0.0,0.0,26225.0
38241,Mihalaseni,513018.0,0.0,0.0,0.0,111198.0,35952.0
13668,Oras Costesti,3.0572976E7,83426.0,0.0,2.760492E7,46032.0,144518.0
46439,Colti,1899934.0,0.0,0.0,0.0,0.0,0.0
62823,Saraiu,9015627.0,0.0,0.0,0.0,0.0,0.0
136553,Capleni,0.0,0.0,0.0,0.0,0.0,0.0
120174,Vetca,0.0,0.0,0.0,3375.0,0.0,0.0
161133,Pardina,0.0,0.0,0.0,0.0,0.0,0.0
111989,Grozesti,0.0,0.0,0.0,0.0,0.0,0.0
30069,Magesti,0.0,0.0,0.0,0.0,0.0,0.0
152948,Furculesti,1.8581787E7,0.0,0.0,0.0,0.0,265278.0
128374,Oras Potcoava,0.0,0.0,0.0,139408.0,0.0,169666.0
95612,Alexandru I. Cuza,0.0,0.0,0.0,0.0,0.0,0.0
161151,Peceneaga,9602976.0,0.0,0.0,0.0,0.0,351606.0
87424,Oras Calan,1463914.0,0.0,0.0,0.0,0.0,0.0
21891,Colonesti,0.0,0.0,0.0,0.0,0.0,0.0
79237,Branesti,0.0,0.0,0.0,0.0,0.0,0.0
169351,Daesti,0.0,0.0,0.0,365858.0,0.0,0.0
71055,Bradesti,0.0,0.0,0.0,3703990.0,895320.0,3295464.0
46484,Costesti,4155093.0,33806.0,0.0,482345.0,0.0,82833.0
136599,Oras Negresti-Oas,6730227.0,0.0,0.0,1.6415482E7,0.0,0.0
177557,Ruginesti,225198.0,0.0,0.0,0.0,0.0,0.0
144795,Loamnes,436028.0,0.0,0.0,0.0,150088.0,0.0
161179,Sarichioi,2.4167733E7,9850.0,0.0,0.0,711370.0,0.0
120218,Viisoara,0.0,0.0,0.0,0.0,0.0,0.0
62878,Sacele,6129919.0,0.0,0.0,0.0,0.0,0.0
112030,Gruia,0.0,0.0,0.0,1147753.0,0.0,0.0
152993,Frumoasa,2580285.0,0.0,0.0,0.0,0.0,243565.0
54699,Zorlentu Mare,0.0,256510.0,0.0,0.0,92630.0,0.0
38321,Mileanca,84896.0,0.0,0.0,0.0,171082.0,0.0
95667,Andrieseni,2.3327952E7,0.0,0.0,530.0,0.0,0.0
128436,Priseaca,233804.0,0.0,0.0,0.0,0.0,0.0
62903,Seimeni,283953.0,0.0,12254.0,6380.0,3167.0,0.0
103862,Ion Roata,282747.0,0.0,0.0,63864.0,0.0,385028.0
13757,Oras Topoloveni,0.0,120758.0,0.0,0.0,375722.0,0.0
169404,Danicei,0.0,669615.0,0.0,0.0,0.0,0.0
120254,Vanatori,0.0,0.0,0.0,58923.0,427480.0,0.0
136642,Oras Tasnad,2.1812639E7,398211.0,0.0,123243.0,1.6239714E7,2.67689127E8
153026,Galateni,8135220.0,0.0,0.0,0.0,0.0,238450.0
177600,Sihlea,5838074.0,0.0,0.0,0.0,0.0,0.0
30149,Nojorid,5972177.0,809456.0,690966.0,1899524.0,1.1453412E7,190689.0
5577,Metes,0.0,0.0,0.0,0.0,0.0,0.0
79308,Oras Bumbesti-Jiu,0.0,9349108.0,0.0,0.0,0.0,0.0
112076,Hinova,0.0,0.0,0.0,0.0,0.0,0.0
161231,Sfantu Gheorghe,0.0,0.0,0.0,0.0,0.0,0.0
21971,Corbasca,0.0,0.0,0.0,0.0,0.0,0.0
71126,Bralostita,0.0,0.0,0.0,0.0,0.0,0.0
128472,Radomiresti,1.818557E7,0.0,0.0,0.0,0.0,818192.0
46554,Cozieni,0.0,0.0,0.0,0.0,0.0,0.0
103899,Izvoarele,7943408.0,0.0,0.0,0.0,0.0,612023.0
144866,Ludos,0.0,0.0,0.0,0.0,0.0,0.0
153062,Gratia,0.0,0.0,0.0,0.0,0.0,0.0
62949,Silistea,0.0,0.0,0.0,0.0,729415.0,4025.0
38376,Mitoc,0.0,0.0,0.0,0.0,0.0,0.0
161259,Slava Cercheza,1287926.0,0.0,0.0,0.0,0.0,0.0
177655,Slobozia Bradului,0.0,0.0,0.0,0.0,0.0,91603.0
13819,Albestii De Arges,0.0,0.0,0.0,0.0,194810.0,219903.0
120316,Voivodeni,0.0,0.0,0.0,222808.0,0.0,0.0
144893,Marpod,0.0,48131.0,0.0,9431418.0,0.0,0.0
112129,Husnicioara,0.0,0.0,0.0,0.0,259710.0,0.0
95747,Aroneanu,2594919.0,0.0,0.0,332675.0,0.0,31300.0
79362,Bumbesti-Pitic,0.0,0.0,0.0,0.0,0.0,0.0
161286,Smardan,5931143.0,0.0,0.0,0.0,0.0,0.0
62985,Targusor,203883.0,0.0,0.0,0.0,0.0,0.0
136713,Acas,2770870.0,0.0,0.0,0.0,577305.0,0.0
128524,Redea,1.7410189E7,0.0,0.0,0.0,0.0,0.0
153106,Izvoarele,3190772.0,0.0,0.0,0.0,0.0,0.0
161302,Somova,4676015.0,0.0,0.0,0.0,0.0,80695.0
30229,Olcea,768812.0,0.0,0.0,0.0,342577.0,0.0
120343,Zagar,0.0,0.0,0.0,0.0,0.0,0.0
87576,Oras Hateg,742044.0,0.0,0.0,89891.0,808318.0,65500.0
103960,Jilavele,2265424.0,0.0,0.0,0.0,0.0,253130.0
71199,Bratovoesti,0.0,0.0,0.0,0.0,0.0,610320.0
144928,Oras Miercurea Sibiului,0.0,1008603.0,0.0,82969.0,116343.0,1169960.0
153124,Lisa,1.042685E7,0.0,0.0,0.0,0.0,492779.0
22059,Cotofanesti,0.0,0.0,0.0,0.0,0.0,0.0
79406,Bustuchin,0.0,0.0,0.0,0.0,0.0,0.0
95792,Baltati,2846176.0,734561.0,0.0,0.0,0.0,528490.0
128560,Rotunda,663248.0,0.0,0.0,0.0,0.0,0.0
120370,Zau De Campie,2186780.0,0.0,0.0,1232168.0,0.0,319908.0
38456,Nicseni,56477.0,0.0,0.0,0.0,0.0,0.0
103997,Joita,202129.0,0.0,0.0,0.0,0.0,962195.0
177726,Slobozia Ciorasti,322844.0,1491050.0,0.0,6.0190699E7,0.0,20089.0
153151,Lunca,0.0,0.0,0.0,0.0,0.0,0.0
30274,Osorhei,6118562.0,0.0,1364.0,0.0,0.0,0.0
136768,Andrid,9163443.0,0.0,0.0,355263.0,0.0,0.0
13891,Albestii De Muscel,0.0,0.0,0.0,378402.0,0.0,0.0
5700,Mihalt,433449.0,0.0,0.0,0.0,0.0,0.0
63045,Topalu,0.0,1746811.0,0.0,0.0,0.0,0.0
144964,Merghindeal,0.0,0.0,0.0,0.0,0.0,0.0
161348,Stejaru,1.1915548E7,0.0,0.0,3.02373E7,0.0,5937431.0
169547,Dragoesti,0.0,0.0,0.0,0.0,0.0,387616.0
128588,Rusanesti,1.3755558E7,0.0,0.0,0.0,0.0,182700.0
87638,Municipiul Orastie,793382.0,0.0,170566.0,0.0,0.0,1476243.0
38492,Paltinis,1672154.0,0.0,0.0,38158.0,153781.0,0.0
71260,Breasta,272261.0,130665.0,0.0,0.0,0.0,0.0
144991,Micasasa,0.0,0.0,0.0,0.0,0.0,0.0
22111,Damienesti,4455796.0,129345.0,0.0,0.0,0.0,0.0
63072,Topraisar,1.8384061E7,0.0,0.0,160018.0,0.0,2481321.0
136802,Apa,0.0,0.0,0.0,0.0,0.0,0.0
177762,Soveja,0.0,0.0,0.0,0.0,0.0,0.0
128613,Scarisoara,1910915.0,0.0,0.0,0.0,0.0,0.0
161384,Topolog,4349516.0,0.0,0.0,0.0,0.0,7026315.0
169583,Fauresti,0.0,0.0,0.0,0.0,0.0,0.0
104047,Letca Noua,1958456.0,0.0,0.0,0.0,0.0,307905.0
13935,Albota,1593538.0,0.0,0.0,0.0,0.0,2839.0
87665,Oras Simeria,59001.0,0.0,0.0,90875.0,0.0,9213.0
112245,Eselnita,0.0,0.0,0.0,0.0,0.0,0.0
153204,Mavrodin,3137169.0,0.0,0.0,902960.0,0.0,0.0
5755,Miraslau,0.0,0.0,0.0,0.0,0.0,0.0
30336,Pietroasa,0.0,0.0,0.0,0.0,0.0,0.0
95872,Belcesti,134232.0,0.0,0.0,2.2026706E7,0.0,2098040.0
177799,Straoane,0.0,0.0,0.0,0.0,0.0,301873.0
112263,Ilovat,0.0,0.0,0.0,0.0,0.0,0.0
79497,Capreni,0.0,0.0,0.0,0.0,0.0,0.0
38544,Pomarla,0.0,0.0,0.0,0.0,0.0,0.0
145042,Mihaileni,0.0,0.0,0.0,0.0,0.0,0.0
104083,Luica,0.0,0.0,0.0,0.0,0.0,0.0
128659,Schitu,290791.0,0.0,0.0,0.0,0.0,0.0
136848,Oras Ardud,1.16177219E8,0.0,0.0,1103697.0,345207.0,13640.0
63125,Valu Lui Traian,4.3754679E7,1603297.0,0.0,0.0,0.0,1304438.0
22166,Oras Darmanesti,0.0,0.0,0.0,0.0,0.0,0.0
153240,Magura,1.0878614E7,0.0,0.0,210334.0,0.0,0.0
120478,Chibed,0.0,0.0,0.0,13650.0,0.0,0.0
120487,Corunca,0.0,0.0,0.0,0.0,0.0,29303.0
71340,Bulzesti,0.0,0.0,134340.0,701112.0,0.0,0.0
13999,Aninoasa,0.0,0.0,0.0,0.0,0.0,0.0
63152,Lumina,2396074.0,0.0,0.0,3.0254074E7,0.0,2307521.0
177842,Suraia,641362.0,29468.0,0.0,456607.0,0.0,0.0
46769,Galbinasi,274197.0,2069.0,0.0,4215250.0,0.0,502203.0
120496,Sarateni,0.0,0.0,0.0,0.0,0.0,31854.0
38580,Prajeni,0.0,0.0,0.0,0.0,0.0,0.0
104118,Mihai Bravu,2272235.0,0.0,0.0,0.0,0.0,0.0
120502,Madaras,0.0,0.0,0.0,0.0,0.0,0.0
63161,Dumbraveni,253001.0,0.0,0.0,0.0,0.0,0.0
161464,Turcoaia,2401453.0,0.0,0.0,0.0,0.0,44598.0
120511,Bereni,0.0,0.0,0.0,0.0,0.0,0.0
54975,Municipiul Cluj-Napoca,2.9436613E7,5249285.0,685947.0,1.8611619E7,8169556.0,2495870.0
153277,Maldaeni,4310490.0,0.0,0.0,0.0,0.0,0.0
87745,Baia De Cris,0.0,0.0,0.0,7980.0,0.0,0.0
5826,Mogos,0.0,0.0,0.0,0.0,0.0,0.0
63170,Vulturu,2.1741352E7,0.0,0.0,75996.0,75324.0,0.0
95943,Bivolari,3.2796228E7,0.0,0.0,7.4403331E7,0.0,0.0
128711,Oras Scornicesti,9425724.0,0.0,0.0,7308753.0,1100.0,3319529.0
161482,Valea Nucarilor,7964340.0,0.0,0.0,0.0,0.0,251156.0
104136,Oras Mihailesti,1.3779754E7,0.0,0.0,4.5391651E7,0.0,423491.0
153295,Mereni,5852668.0,0.0,0.0,0.0,0.0,0.0
112334,Ilovita,0.0,0.0,0.0,0.0,0.0,0.0
30416,Pocola,0.0,0.0,0.0,0.0,0.0,0.0
145104,Mosna,0.0,0.0,0.0,0.0,470519.0,0.0
46803,Gheraseni,6424765.0,0.0,0.0,6588992.0,0.0,932321.0
169681,Fartatesti,7360.0,0.0,0.0,7081.0,0.0,0.0
63189,Tortoman,5034206.0,0.0,0.0,0.0,3043950.0,85163.0
136919,Batarci,0.0,0.0,0.0,0.0,0.0,0.0
177879,Tanasoaia,0.0,0.0,0.0,0.0,0.0,222098.0
22237,Dealu Morii,2179803.0,0.0,0.0,0.0,0.0,0.0
63198,Amzacea,6905475.0,0.0,0.0,0.0,0.0,2537850.0
55008,Municipiul Dej,40516.0,472438.0,418667.0,3274133.0,1501704.0,685996.0
79585,Catunele,0.0,0.0,0.0,0.0,0.0,0.0
14049,Arefu,0.0,0.0,0.0,0.0,0.0,0.0
38633,Radauti-Prut,7036966.0,0.0,0.0,0.0,0.0,0.0
46830,Ghergheasa,5215001.0,0.0,0.0,0.0,0.0,0.0
112370,Isverna,0.0,0.0,0.0,0.0,0.0,0.0
104181,Manastirea,2964108.0,122225.0,0.0,0.0,0.0,0.0
145140,Nocrich,0.0,0.0,0.0,0.0,0.0,0.0
161525,I.c.bratianu,0.0,0.0,0.0,0.0,0.0,0.0
153339,Marzanesti,1.705279E7,0.0,0.0,0.0,0.0,788043.0
96003,Ungheni,0.0,0.0,0.0,0.0,0.0,0.0
14085,Babana,0.0,0.0,0.0,0.0,0.0,0.0
161543,Vacareni,2818141.0,0.0,0.0,0.0,0.0,0.0
30470,Pomezeu,16377.0,0.0,0.0,0.0,0.0,0.0
136964,Beltiug,3491393.0,1472.0,0.0,0.0,289773.0,0.0
161552,Bestepe,2332677.0,0.0,0.0,0.0,0.0,0.0
46867,Glodeanu Sarat,4220871.0,0.0,0.0,0.0,0.0,1908078.0
55062,Cuzdrioara,0.0,36860.0,0.0,0.0,0.0,26288.0
38679,Rauseni,1218321.0,0.0,0.0,0.0,0.0,266410.0
161561,Valea Teilor,136563.0,129400.0,0.0,0.0,831928.0,0.0
71457,Calopar,1681867.0,0.0,0.0,23710.0,0.0,0.0
104225,Marsa,674786.0,0.0,0.0,0.0,0.0,0.0
87843,Balsa,0.0,0.0,0.0,0.0,0.0,0.0
79656,Ciuperceni,0.0,0.0,0.0,0.0,0.0,0.0
153384,Mosteni,0.0,0.0,0.0,0.0,0.0,286941.0
63278,Horia,1440580.0,0.0,0.0,1.4573808E7,2933493.0,0.0
145202,Orlat,0.0,0.0,0.0,0.0,0.0,0.0
104243,Moara Vlasiei,6823539.0,0.0,0.0,333706.0,0.0,1260868.0
63286,Costinesti,1807769.0,10968.0,0.0,0.0,0.0,0.0
153400,Nasturelu,240104.0,52991.0,631482.0,3899060.0,0.0,0.0
96058,Braesti,0.0,0.0,0.0,0.0,0.0,337088.0
46910,Glodeanu-Silistea,8761150.0,0.0,0.0,0.0,5.5393335E7,0.0
63294,Baraganu,8481105.0,0.0,0.0,0.0,0.0,0.0
177986,Tataranu,1.0315544E7,0.0,0.0,0.0,3112641.0,0.0
55106,Jichisu De Jos,0.0,0.0,0.0,0.0,0.0,0.0
63300,Cuza Voda,433919.0,0.0,0.0,0.0,0.0,0.0
145220,Pauca,0.0,0.0,0.0,0.0,812381.0,0.0
137032,Berveni,723832.0,0.0,0.0,0.0,0.0,0.0
38731,Ripiceni,8592083.0,0.0,0.0,0.0,0.0,3101163.0
104270,Movilita,157617.0,0.0,0.0,0.0,0.0,0.0
112469,Izvoru Barzii,0.0,0.0,0.0,0.0,0.0,0.0
14165,Baiculesti,0.0,0.0,0.0,2.7804215E7,0.0,0.0
63318,Saligny,127216.0,0.0,0.0,0.0,0.0,0.0
63326,Gradina,0.0,3266.0,0.0,108780.0,0.0,0.0
71518,Caraula,0.0,0.0,0.0,0.0,0.0,0.0
153437,Necsesti,0.0,0.0,0.0,0.0,0.0,0.0
128864,Seaca,0.0,0.0,0.0,0.0,0.0,0.0
63334,Fantanele,1858544.0,0.0,0.0,0.0,0.0,1380702.0
30568,Popesti,0.0,0.0,40818.0,0.0,0.0,0.0
22380,Dofteana,0.0,0.0,0.0,0.0,0.0,0.0
96110,Butea,0.0,0.0,0.0,0.0,1.5271413E7,0.0
137069,Bixad,0.0,0.0,0.0,0.0,173944.0,0.0
71536,Carpen,0.0,0.0,0.0,0.0,0.0,0.0
